Symbol	Description	Score	Functions	Links
RPL27		0.002815690829556017	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic large ribosomal subunit, cytosolic part, cytosolic ribosome, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, large ribosomal subunit, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6155
AGO2		0.0028083269045675596	cellular response to fibroblast growth factor stimulus, cellular response to organic cyclic compound, Fc receptor signaling pathway, Fc-epsilon receptor signaling pathway, fibroblast growth factor receptor signaling pathway, immune response-regulating cell surface receptor signaling pathway, mRNA 3'-end processing, mRNA catabolic process, mRNA processing, Notch signaling pathway, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, nuclear-transcribed mRNA poly(A) tail shortening, positive regulation of mRNA 3'-end processing, positive regulation of mRNA catabolic process, positive regulation of mRNA processing, positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening, posttranscriptional regulation of gene expression, regulation of mRNA 3'-end processing, regulation of mRNA catabolic process, regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, regulation of nuclear-transcribed mRNA poly(A) tail shortening, regulation of translation, response to fibroblast growth factor, response to organic cyclic compound, ribonucleoprotein granule, RNA 3'-end processing, RNA catabolic process, translational initiation	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=27161
TRIM24		0.002804330515440545	cellular response to organic cyclic compound, posttranscriptional regulation of gene expression, response to organic cyclic compound, response to steroid hormone	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=8805
EMP1		0.002803381256405779	skin development	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=2012
THBS1		0.0027883914726267722	adherens junction assembly, adherens junction organization, cell junction assembly, cell junction organization, cell-cell junction organization, cellular response to fibroblast growth factor stimulus, cellular response to transforming growth factor beta stimulus, extracellular matrix, extracellular matrix organization, extracellular structure organization, fibroblast growth factor receptor signaling pathway, negative regulation of cellular component organization, peptide cross-linking, platelet alpha granule lumen, platelet degranulation, posttranscriptional regulation of gene expression, regulation of ion transmembrane transport, regulation of translation, regulation of transmembrane transport, response to decreased oxygen levels, response to fibroblast growth factor, response to hypoxia, response to organic cyclic compound, response to oxygen levels, response to steroid hormone, response to transforming growth factor beta, transforming growth factor beta receptor signaling pathway, transmembrane receptor protein serine/threonine kinase signaling pathway	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7057
MDM4		0.0027255875018332154	posttranscriptional regulation of gene expression, response to decreased oxygen levels, response to hypoxia, response to oxygen levels	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=4194
JUN		0.0027123345952195232	cellular response to transforming growth factor beta stimulus, Fc receptor signaling pathway, Fc-epsilon receptor signaling pathway, immune response-regulating cell surface receptor signaling pathway, MyD88-dependent toll-like receptor signaling pathway, MyD88-independent toll-like receptor signaling pathway, nuclear import, nuclear transport, nucleocytoplasmic transport, protein localization to nucleus, protein targeting, R-SMAD binding, response to transforming growth factor beta, SMAD protein signal transduction, toll-like receptor 10 signaling pathway, toll-like receptor 2 signaling pathway, toll-like receptor 3 signaling pathway, toll-like receptor 4 signaling pathway, toll-like receptor 5 signaling pathway, toll-like receptor 9 signaling pathway, toll-like receptor signaling pathway, toll-like receptor TLR1:TLR2 signaling pathway, toll-like receptor TLR6:TLR2 signaling pathway, transforming growth factor beta receptor signaling pathway, transmembrane receptor protein serine/threonine kinase signaling pathway, TRIF-dependent toll-like receptor signaling pathway, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=3725
COL18A1		0.0027115550176537995	collagen catabolic process, collagen metabolic process, extracellular matrix, extracellular matrix disassembly, extracellular matrix organization, extracellular structure organization, multicellular organismal catabolic process, multicellular organismal macromolecule metabolic process, multicellular organismal metabolic process	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=80781
IGF2R		0.0026889189856900697		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=3482
JUNB		0.002676016712727103	cellular response to transforming growth factor beta stimulus, response to transforming growth factor beta, transforming growth factor beta receptor signaling pathway, transmembrane receptor protein serine/threonine kinase signaling pathway	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=3726
MLLT10		0.0026742570974874202		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=8028
RPS18		0.0026638697948796475	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic part, cytosolic ribosome, cytosolic small ribosomal subunit, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, small ribosomal subunit, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6222
ARAP1		0.0026509635235591467	negative regulation of cellular component organization	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=116985
MAPK9		0.0026492860094006754	Fc receptor signaling pathway, Fc-epsilon receptor signaling pathway, immune response-regulating cell surface receptor signaling pathway, MyD88-dependent toll-like receptor signaling pathway, MyD88-independent toll-like receptor signaling pathway, toll-like receptor 10 signaling pathway, toll-like receptor 2 signaling pathway, toll-like receptor 3 signaling pathway, toll-like receptor 4 signaling pathway, toll-like receptor 5 signaling pathway, toll-like receptor 9 signaling pathway, toll-like receptor signaling pathway, toll-like receptor TLR1:TLR2 signaling pathway, toll-like receptor TLR6:TLR2 signaling pathway, TRIF-dependent toll-like receptor signaling pathway	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=5601
RPS24		0.0026433149830808467	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic part, cytosolic ribosome, cytosolic small ribosomal subunit, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, small ribosomal subunit, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6229
CNTN1		0.0026425107878403353	Notch signaling pathway	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=1272
LMNA		0.0026417259643586877	mitotic nuclear envelope reassembly, nuclear envelope organization, nuclear envelope reassembly, nucleus organization, protein localization to nucleus, response to decreased oxygen levels, response to hypoxia, response to oxygen levels	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=4000
CDK1		0.0026276980138968953	cell cycle G2/M phase transition, cellular response to fibroblast growth factor stimulus, Fc receptor signaling pathway, Fc-epsilon receptor signaling pathway, fibroblast growth factor receptor signaling pathway, G2/M transition of mitotic cell cycle, immune response-regulating cell surface receptor signaling pathway, MyD88-dependent toll-like receptor signaling pathway, MyD88-independent toll-like receptor signaling pathway, nuclear envelope organization, nucleus organization, response to fibroblast growth factor, toll-like receptor 10 signaling pathway, toll-like receptor 2 signaling pathway, toll-like receptor 3 signaling pathway, toll-like receptor 4 signaling pathway, toll-like receptor 5 signaling pathway, toll-like receptor 9 signaling pathway, toll-like receptor signaling pathway, toll-like receptor TLR1:TLR2 signaling pathway, toll-like receptor TLR6:TLR2 signaling pathway, TRIF-dependent toll-like receptor signaling pathway	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=983
CLEC4C		0.0026261456475462075		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=170482
RPS20		0.0026192119339246145	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic part, cytosolic ribosome, cytosolic small ribosomal subunit, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, small ribosomal subunit, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=26795
FLNA		0.0026064905687864237	cell junction assembly, cell junction organization, nuclear import, nuclear transport, nucleocytoplasmic transport, platelet degranulation, posttranscriptional regulation of gene expression, protein localization to membrane, protein localization to nucleus, single-organism cellular localization, single-organism localization	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=2316
FGFR1OP		0.0026060652002213858	cell cycle G2/M phase transition, G2/M transition of mitotic cell cycle, negative regulation of transferase activity	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=11116
RPS29		0.002603787617916853	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic part, cytosolic ribosome, cytosolic small ribosomal subunit, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, small ribosomal subunit, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6235
NUP54		0.002597072903388453	nuclear envelope organization, nucleus organization	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=53371
SRP19		0.0025874589710174756	cotranslational protein targeting to membrane, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, single-organism cellular localization, single-organism localization, SRP-dependent cotranslational protein targeting to membrane	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6728
RPS25		0.002570542092358241	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic part, cytosolic ribosome, cytosolic small ribosomal subunit, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, small ribosomal subunit, SRP-dependent cotranslational protein targeting to membrane, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6230
RPL32		0.0025681864645184516	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic large ribosomal subunit, cytosolic part, cytosolic ribosome, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, large ribosomal subunit, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6161
ARHGAP29		0.0025599354802556817		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=9411
NIPBL		0.0025529250027397365	regulation of chromosome organization, regulation of histone modification	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=25836
TERF1		0.002551444501469713	cell cycle G2/M phase transition, G2/M transition of mitotic cell cycle, negative regulation of cellular component organization, negative regulation of transferase activity, regulation of chromosome organization, regulation of DNA metabolic process, regulation of DNA replication	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7013
RPS21		0.0025456125879154134	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic part, cytosolic ribosome, cytosolic small ribosomal subunit, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA 3'-end processing, RNA catabolic process, single-organism cellular localization, single-organism localization, small ribosomal subunit, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6227
AHNAK		0.002544775871594962	regulation of ion transmembrane transport, regulation of ion transmembrane transporter activity, regulation of metal ion transport, regulation of transmembrane transport, regulation of transmembrane transporter activity, RNA splicing	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=79026
HMGXB4		0.002537027275346937		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=10042
FAM107B		0.0025295004746622163		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=83641
RPL4		0.002491436258425017	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic large ribosomal subunit, cytosolic part, cytosolic ribosome, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, large ribosomal subunit, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=595097
CDKN1B		0.0024880601470059216	cellular response to fibroblast growth factor stimulus, Fc receptor signaling pathway, Fc-epsilon receptor signaling pathway, fibroblast growth factor receptor signaling pathway, immune response-regulating cell surface receptor signaling pathway, negative regulation of transferase activity, response to fibroblast growth factor	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=1027
PRRC2C		0.0024791903500044343		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=23215
COL1A2		0.0024749534621373304	cellular response to transforming growth factor beta stimulus, collagen catabolic process, collagen fibril organization, collagen metabolic process, extracellular matrix, extracellular matrix disassembly, extracellular matrix organization, extracellular matrix structural constituent, extracellular structure organization, multicellular organismal catabolic process, multicellular organismal macromolecule metabolic process, multicellular organismal metabolic process, proteinaceous extracellular matrix, response to transforming growth factor beta, skin development, transforming growth factor beta receptor signaling pathway, transmembrane receptor protein serine/threonine kinase signaling pathway	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=1278
RPL9		0.0024641279578362374	cellular protein complex disassembly, cotranslational protein targeting to membrane, cytosolic large ribosomal subunit, cytosolic part, cytosolic ribosome, establishment of protein localization to endoplasmic reticulum, establishment of protein localization to membrane, large ribosomal subunit, macromolecular complex disassembly, mRNA catabolic process, multi-organism metabolic process, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, protein complex disassembly, protein localization to endoplasmic reticulum, protein localization to membrane, protein targeting, protein targeting to ER, protein targeting to membrane, ribosomal subunit, ribosome, RNA catabolic process, single-organism cellular localization, single-organism localization, SRP-dependent cotranslational protein targeting to membrane, structural constituent of ribosome, translational elongation, translational initiation, translational termination, viral gene expression, viral life cycle, viral transcription	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6133
LUC7L3		0.0024632289476843594	mRNA binding, RNA splicing	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=51747
MFAP2		0.0024605428580090627	extracellular matrix organization, extracellular structure organization	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=4237
PRKACA		0.002456748688042132	cell cycle G2/M phase transition, cell junction assembly, cell junction organization, cell-cell junction organization, cellular response to fibroblast growth factor stimulus, cellular response to organic cyclic compound, fibroblast growth factor receptor signaling pathway, G2/M transition of mitotic cell cycle, regulation of ion transmembrane transport, regulation of ion transmembrane transporter activity, regulation of metal ion transport, regulation of transmembrane transport, regulation of transmembrane transporter activity, response to fibroblast growth factor, response to organic cyclic compound	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=5566
PPP2R2A		0.0024556113778253508	cell cycle G2/M phase transition, G2/M transition of mitotic cell cycle, mitotic nuclear envelope reassembly, mRNA catabolic process, nuclear envelope organization, nuclear envelope reassembly, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nucleus organization, phosphatase regulator activity, protein phosphatase regulator activity, protein phosphatase type 2A complex, protein phosphatase type 2A regulator activity, protein serine/threonine phosphatase complex, RNA catabolic process	http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=5520
